Store Name,City,State/Province,Country,Phone Number,Timezone,Longitude,Latitude
Target Madison T-2816,Madison,AL,US,256-690-5890,GMT-06:00 America/Chicago,-86.76,34.75
University of South Alabama,Mobile,AL,US,251-461-1640,GMT-06:00 America/Chicago,-88.18,30.7
I-65 at Airport Blvd,Mobile,AL,US,251-473-6204,GMT-06:00 America/Chicago,-88.12,30.68
Bel Air Mall - First Level,Mobile,AL,US,251-473-3064,GMT-06:00 America/Chicago,-88.12,30.67
Government & I-65,Mobile,AL,US,251-421-3831,GMT-06:00 America/Chicago,-88.12,30.65
Super Target Mobile ST-1376,Mobile,AL,US,251-607-2065,GMT-06:00 America/Chicago,-88.23,30.67
Government & Catherine,Mobile,AL,US,251-470-0227,GMT-06:00 America/Chicago,-88.07,30.68
Airport Blvd & Schillinger,Mobile,AL,US,251-633-7087,GMT-06:00 America/Chicago,-88.23,30.68
Hillcrest & Greelot,Mobile,AL,US,251-776-1161,GMT-06:00 America/Chicago,-88.19,30.66
Airport Blvd & Downtowner,Mobile,AL,US,251-341-5672,GMT-06:00 America/Chicago,-88.14,30.68
I 65 & Spring Hill,Mobile,AL,US,251-344-3419,GMT-06:00 America/Chicago,-88.13,30.7
Atlanta Hwy & McLemore,Montgomery,AL,US,334-396-3036,GMT-06:00 America/Chicago,-86.18,32.38
Target Montgomery T-1825,Montgomery,AL,US,334-356-6265,GMT-06:00 America/Chicago,-86.16,32.36
1601 East Blvd,Montgomery,AL,US,3342712515,GMT-06:00 America/Chicago,-86.22,32.36
Zelda Rd at Carter Hill Rd,Montgomery,AL,US,334-213-5491,GMT-06:00 America/Chicago,-86.26,32.35
I-85 & Taylor Rd,Montgomery,AL,US,334-260-0538,GMT-06:00 America/Chicago,-86.17,32.36
Taylor & Vaughn,Montgomery,AL,US,334-277-2360,GMT-06:00 America/Chicago,-86.18,32.34
Cahaba & Hollywood,Mountain Brook,AL,US,205-868-9130,GMT-06:00 America/Chicago,-86.77,33.48
Target Opelika T-1499,Opelika,AL,US,334-705-0152,GMT-06:00 America/Chicago,-85.41,32.62
Kroger @ Opelika #631,Opelika,AL,US,334-737-2643,GMT-06:00 America/Chicago,-85.37,32.64
I-85 @ Hwy 280,Opelika,AL,US,334-745-0885,GMT-06:00 America/Chicago,-85.4,32.62
Perdido Beach & Orange Beach,Orange Beach,AL,US,251-597-2033,GMT-06:00 America/Chicago,-87.59,30.27
Target Oxford T-2153,Oxford,AL,US,256-231-2900,GMT-06:00 America/Chicago,-85.78,33.61
I-20 & Hwy 21,Oxford,AL,US,256-832-3820,GMT-06:00 America/Chicago,-85.83,33.61
Cobbs Ford Road,Prattville,AL,US,334-285-9413,GMT-06:00 America/Chicago,-86.39,32.46
Target Prattville T-2274,Prattville,AL,US,334-290-6000,GMT-06:00 America/Chicago,-86.43,32.47
I-10 & Hwy 181,Spanish Fort,AL,US,251-626-3180,GMT-06:00 America/Chicago,-87.85,30.67
US Hwy 11 & I-459,Trussville,AL,US,205-661-3201,GMT-06:00 America/Chicago,-86.65,33.6
U of AL - Ferguson Cntr,Tuscaloosa,AL,US,205-348-9143,GMT-06:00 America/Chicago,-87.55,33.21
McFarland Blvd & 15th St,Tuscaloosa,AL,US,205-343-2468,GMT-06:00 America/Chicago,-87.53,33.2
Super Target Tuscaloosa ST-1787,Tuscaloosa,AL,US,205-462-1064,GMT-06:00 America/Chicago,-87.51,33.2
Aramark @ U of Alabama Paul W Bryan,Tuscaloosa,AL,US,2053489842,GMT-06:00 America/Chicago,-87.55,33.21
Cahaba Heights & Dolly Ridge Rd,Vestavia Hills,AL,US,205-298-7946,GMT-06:00 America/Chicago,-86.74,33.46
Montgomery Hwy & Canyon Dr,Vestavia Hills,AL,US,205-978-2892,GMT-06:00 America/Chicago,-86.79,33.45
Henderson State University - Garris,Arkadelphia,AR,US,,GMT-06:00 America/Chicago,-93.06,34.13
I 30 & Alcoa,Benton,AR,US,501-778-4008,GMT-06:00 America/Chicago,-92.53,34.61
Kroger Benton #629,Benton,AR,US,501-776-4008,GMT-06:00 America/Chicago,-92.62,34.61
Hwy 71B & 14th St,Bentonville,AR,US,479-254-0943,GMT-06:00 America/Chicago,-94.21,36.36
Walton & J Street,Bentonville,AR,US,(479) 464-9069,GMT-06:00 America/Chicago,-94.2,36.34
14th and Greenhouse,Bentonville,AR,US,4792952992,GMT-06:00 America/Chicago,-94.25,36.36
Target Bryant T-2204,Bryant,AR,US,501-776-4360,GMT-06:00 America/Chicago,-92.53,34.6
Hwy 64 & Museum,Conway,AR,US,501-505-8326,GMT-06:00 America/Chicago,-92.42,35.09
Univ. Central Arkansas,Conway,AR,US,501-852-2369,GMT-06:00 America/Chicago,-92.45,35.08
Target Conway T-1891,Conway,AR,US,501-328-5739,GMT-06:00 America/Chicago,-92.39,35.08
Hwy 65 & O'Bryant,Conway,AR,US,501-327-5278,GMT-06:00 America/Chicago,-92.44,35.11
University of Arkansas,Fayetteville,AR,US,4795752030,GMT-06:00 America/Chicago,-94.18,36.07
MLK & I-540,Fayetteville,AR,US,4795750654,GMT-06:00 America/Chicago,-94.19,36.06
Wedington and N Salem,Fayetteville,AR,US,4794393642,GMT-06:00 America/Chicago,-94.21,36.08
College & Joyce,Fayetteville,AR,US,479-444-3380,GMT-06:00 America/Chicago,-94.15,36.12
I-540 & Rogers Ave,Fort Smith,AR,US,479-478-9982,GMT-06:00 America/Chicago,-94.36,35.36
Target Forth Smith T-2284,Ft. Smith,AR,US,479-709-8940,GMT-06:00 America/Chicago,-94.39,35.34
U of AR- Smith Pendergraft Campus C,Ft. Smith,AR,US,,GMT-06:00 America/Chicago,-94.35,35.35
Central Ave & Buena Vista,Hot Springs,AR,US,501-525-5023,GMT-06:00 America/Chicago,-93.06,34.46
Hwy 67 & Vandenberg,Jacksonville,AR,US,501-982-0224,GMT-06:00 America/Chicago,-92.11,34.89
Jonesboro - Stadium & Parkwood,Jonesboro,AR,US,8702681858,GMT-06:00 America/Chicago,-90.67,35.82
ASU Reng Student Union,Jonesboro,AR,US,870-972-2059,GMT-06:00 America/Chicago,-90.68,35.84
Southwest & Highland,Jonesboro,AR,US,18706807421,GMT-06:00 America/Chicago,-90.71,35.82
Target Jonesboro T-1919,Jonesboro,AR,US,870-934-9661,GMT-06:00 America/Chicago,-90.67,35.82
Outlets of Little Rock,Little Rock,AR,US,5015806716,GMT-06:00 America/Chicago,-92.41,34.66
Marriott Little Rock - Lobby,Little Rock,AR,US,501-906-4000,GMT-06:00 America/Chicago,-92.27,34.75
Chenal & Financial Center,Little Rock,AR,US,501-219-2337,GMT-06:00 America/Chicago,-92.4,34.75
Teavana - Park Plaza,Little Rock,AR,US,501-280-0927,GMT-06:00 America/Chicago,-92.34,34.75
Rodney Parham & Treasure Hill,Little Rock,AR,US,501-223-9177,GMT-06:00 America/Chicago,-92.38,34.76
Cantrell & Mississippi,Little Rock,AR,US,501-603-0094,GMT-06:00 America/Chicago,-92.36,34.77
LIT - Little Rock Simply Books,Little Rock,AR,US,5012312976,GMT-06:00 America/Chicago,-92.22,34.73
LIT Baggage Claim A,Little Rock,AR,US,501-340-2200,GMT-06:00 America/Chicago,-92.22,34.73
University & W. Markham,Little Rock,AR,US,501-664-4865,GMT-06:00 America/Chicago,-92.34,34.75
Chenal Pkwy & Kirk,Little Rock,AR,US,501 8213338,GMT-06:00 America/Chicago,-92.45,34.76
Target Little Rock University T-273,Little Rock,AR,US,501-801-3412,GMT-06:00 America/Chicago,-92.34,34.75
I 630 & Broadway,Little Rock,AR,US,(501) 374-3044,GMT-06:00 America/Chicago,-92.28,34.74
Kavanaugh & Pierce,Little Rock,AR,US,501-603-9230,GMT-06:00 America/Chicago,-92.34,34.77
Target Little Rock West T-1114,Little Rock,AR,US,501-217-0200,GMT-06:00 America/Chicago,-92.41,34.75
Hwy 10 & Sam Peck,Little Rock,AR,US,501-954-7596,GMT-06:00 America/Chicago,-92.42,34.8
Rodney Parham and Market St,Little Rock,AR,US,5013510176,GMT-06:00 America/Chicago,-92.4,34.77
Little Rock AFB - Troop Store,"Little Rock,",AR,US,5013495556,GMT-06:00 America/Chicago,-92.15,34.9
Maumelle & Audubon,Maumelle,AR,US,501-803-3576,GMT-06:00 America/Chicago,-92.4,34.85
Harp's Marketplace #91,Mountain Home,AR,US,870-425-0117,GMT-06:00 America/Chicago,-92.37,36.35
JFK and North Hills,North Little Rock,AR,US,15016906059,GMT-06:00 America/Chicago,-92.23,34.82
JFK & McCain,North LIttle Rock,AR,US,501-812-0913,GMT-06:00 America/Chicago,-92.25,34.8
Walnut & 46th,Rogers,AR,US,479-936-8250,GMT-06:00 America/Chicago,-94.18,36.33
Target Rogers T-2498,Rogers,AR,US,(479) 986-1100,GMT-06:00 America/Chicago,-94.17,36.3
I-540 & Pleasant Grove,Rogers,AR,US,479-986-8875,GMT-06:00 America/Chicago,-94.15,36.28
Promenade & New Hope,Rogers,AR,US,4796360386,GMT-06:00 America/Chicago,-94.18,36.31
Weir & Parkway,Russellville,AR,US,(479) 967-2488,GMT-06:00 America/Chicago,-93.11,35.28
Harding University,Searcy,AR,US,501-279-5757,GMT-06:00 America/Chicago,-91.73,35.25
E Race and Rand,Searcy,AR,US,5013220591,GMT-06:00 America/Chicago,-91.69,35.25
Sunset & Reiff,Springdale,AR,US,4796444768,GMT-06:00 America/Chicago,-94.18,36.18
N. State Line Ave & Arkansas Blvd.,Texarkana,AR,US,8707799722,GMT-06:00 America/Chicago,-94.04,33.46
Fayetteville and Rena Rd,Van Buren,AR,US,4797555650,GMT-06:00 America/Chicago,-94.36,35.47
Fry's #78 Anthem,Anthem,AZ,US,623-551-7220,GMT+000000 America/Phoenix,-112.13,33.84
"Anthem & I-17, Anthem",Anthem,AZ,US,623-551-5407,GMT+000000 America/Phoenix,-112.14,33.87
Daisy Mountain & Gavilan Peak,Anthem,AZ,US,623-551-0977,GMT+000000 America/Phoenix,-112.13,33.84
"Fry's-Apache Junction, AZ #65",Apache Junction,AZ,US,480-288-2140,GMT+000000 America/Phoenix,-111.55,33.41
Apache Trail & Delaware,Apache Junction,AZ,US,480-982-2346,GMT+000000 America/Phoenix,-111.57,33.42
Frys - Avondale #112,Avondale,AZ,US,623-925-0267,GMT+000000 America/Phoenix,-112.34,33.46
McDowell & 99th Avenue,Avondale,AZ,US,623-907-0917,GMT+000000 America/Phoenix,-112.28,33.46
"115th Ave. & Buckeye, Avondale",Avondale,AZ,US,623-936-0591,GMT+000000 America/Phoenix,-112.31,33.43
"Indian School & 107 Ave, Avondale",Avondale,AZ,US,623-872-1602,GMT+000000 America/Phoenix,-112.29,33.49
Safeway-Benson #1275,Benson,AZ,US,520-586-9094,GMT+000000 America/Phoenix,-110.31,31.97
Safeway - Bisbee #261,Bisbee,AZ,US,,GMT-07:00 America/Chihuahua,-109.92,31.4
Frys-Buckeye #675,Buckeye,AZ,US,623-691-6600,GMT+000000 America/Phoenix,-112.56,33.43
Safeway-Bullhead City #248,Bullhead City,AZ,US,928-763-3555,GMT+000000 America/Phoenix,-114.59,35.12
Target Bullhead City T-2368,Bullhead City,AZ,US,928-704-5026,GMT+000000 America/Phoenix,-114.59,35.05
"I-17 & Hwy 260, Camp Verde",Camp Verde,AZ,US,928-567-0274,GMT+000000 America/Phoenix,-111.88,34.58
Bashas  camp Verde #49,Camp Verde,AZ,US,928-567-4585,GMT+000000 America/Phoenix,-111.86,34.57
Bashas 66 Carefree,CAREFREE,AZ,US,4804881797,GMT+000000 America/Phoenix,-111.92,33.82
Safeway-Casa Grande #1706,Casa Grande,AZ,US,520-421-7447,GMT+000000 America/Phoenix,-111.74,32.9
"Florence & Peart, Casa Grande",Casa Grande,AZ,US,520-836-0351,GMT+000000 America/Phoenix,-111.72,32.88
Fry's #669 Casa Grande,Casa Grande,AZ,US,520-426-4700,GMT+000000 America/Phoenix,-111.76,32.93
Fry's #67 Cave Creek,Cave Creek,AZ,US,480-575-0693,GMT+000000 America/Phoenix,-111.98,33.8
Carefree Hwy & Cave Creek Rd,Cave Creek,AZ,US,480-575-7125,GMT+000000 America/Phoenix,-111.97,33.8
Fry's #474 Phoenix,Cave Creek,AZ,US,480-538-7130,GMT+000000 America/Phoenix,-111.99,33.75
Fry's Chandler #681,Chandler,AZ,US,14805668875,GMT+000000 America/Phoenix,-111.8,33.22
"Ray Road & Loop 101, Chandler",Chandler,AZ,US,480-963-2032,GMT+000000 America/Phoenix,-111.89,33.32
"Alma School & Elliot Rd, Chandler",Chandler,AZ,US,480-963-1335,GMT+000000 America/Phoenix,-111.86,33.35
"Chandler & Price Road, Phoenix",Chandler,AZ,US,480-917-1963,GMT+000000 America/Phoenix,-111.9,33.3
Gilbert & Ocotillo,Chandler,AZ,US,480-440-7359,GMT+000000 America/Phoenix,-111.79,33.25
"Arizona Ave & Ocotillo, Chandler",Chandler,AZ,US,4808831896,GMT+000000 America/Phoenix,-111.84,33.25
Teavana - Chandler Fashion Center,CHANDLER,AZ,US,Noelle DeMarr,GMT+000000 America/Phoenix,-111.9,33.31
Safeway-Chandler #1566,Chandler,AZ,US,480-883-0255,GMT+000000 America/Phoenix,-111.86,33.23
"Chandler & Kyrene, Chandler",Chandler,AZ,US,480-893-1923,GMT+000000 America/Phoenix,-111.95,33.31
Chandler Heights & Gilbert,Chandler,AZ,US,480-895-0034,GMT+000000 America/Phoenix,-111.79,33.23
Fry's #668 Chandler,Chandler,AZ,US,480-883-6500,GMT+000000 America/Phoenix,-111.73,33.22
Safeway-Chandler #1605,Chandler,AZ,US,480-855-5005,GMT+000000 America/Phoenix,-111.82,33.32
"Dobson & Frye, Chandler",Chandler,AZ,US,4808577233,GMT+000000 America/Phoenix,-111.88,33.3
Chandler & W Parklane,Chandler,AZ,US,602-622-9044,GMT+000000 America/Phoenix,-111.86,33.31
Target Chandler T-1838,Chandler,AZ,US,480-281-0007,GMT+000000 America/Phoenix,-111.9,33.3
"McClintock & Ray, Chandler",Chandler,AZ,US,480-752-8522,GMT+000000 America/Phoenix,-111.91,33.32
"Arizona Ave & Loop 202, Chandler",Chandler,AZ,US,480-857-2410,GMT+000000 America/Phoenix,-111.84,33.29
Target Chandler South T-2747,Chandler,AZ,US,480-612-6101,GMT+000000 America/Phoenix,-111.84,33.25
"Queen Creek & Alma School, Chandler",Chandler,AZ,US,480-899-9295,GMT+000000 America/Phoenix,-111.86,33.26
Bashas' - Chandler #161,Chandler,AZ,US,480-833-2240,GMT+000000 America/Phoenix,-111.79,33.23
Fry's - Chandler #69,Chandler,AZ,US,480-917-7596,GMT+000000 America/Phoenix,-111.86,33.28
Albertsons-Chandler #1021,Chandler,AZ,US,480-802-1970,GMT+000000 America/Phoenix,-111.79,33.22
Safeway - Chandler #1604,Chandler,AZ,US,480-726-7776,GMT+000000 America/Phoenix,-111.86,33.3
"54th St. & Ray Rd., Chandler",Chandler,AZ,US,480-496-0147,GMT+000000 America/Phoenix,-111.97,33.32
Rural & Ray,Chandler,AZ,US,4807855888,GMT+000000 America/Phoenix,-111.93,33.32
Phoenix Premium Outlets,Chandler,AZ,US,480-639-1927,GMT+000000 America/Phoenix,-111.93,33.3
"Dobson & Warner, Chandler",Chandler,AZ,US,480-782-9307,GMT+000000 America/Phoenix,-111.88,33.34
Safeway-Chino Valley #1747,Chino Valley,AZ,US,928-636-8358,GMT+000000 America/Phoenix,-112.45,34.76
Safeway-Coolidge #1732,Coolidge,AZ,US,,GMT+000000 America/Phoenix,-111.52,32.99
Safeway-Cottonwood #2052,Cottonwood,AZ,US,928-634-3711,GMT+000000 America/Phoenix,-112.01,34.73
Safeway - Flagstaff #1225,Flagstaff,AZ,US,928-774-3774,GMT+000000 America/Phoenix,-111.62,35.22
Bashas Flagstaff #18,Flagstaff,AZ,US,927-774-3882,GMT+000000 America/Phoenix,-111.67,35.18
NAU Student Union Building,Flagstaff,AZ,US,,GMT+000000 America/Phoenix,-111.66,35.19
Northern Arizona University - South,Flagstaff,AZ,US,(928) 607-8944,GMT+000000 America/Phoenix,-111.65,35.18
Safeway - Flagstaff #2028,Flagstaff,AZ,US,520-779-3401,GMT+000000 America/Phoenix,-111.66,35.19
"1307 S. Milton Rd., Flagstaff",Flagstaff,AZ,US,928-774-0602,GMT+000000 America/Phoenix,-111.66,35.19
Safeway-Flagstaff #270,Flagstaff,AZ,US,928-526-6116,GMT+000000 America/Phoenix,-111.58,35.23
Route 66 & Ponderosa Pkwy,Flagstaff,AZ,US,9282146461,GMT+000000 America/Phoenix,-111.63,35.2
Target Flagstaff T-935,Flagstaff,AZ,US,928-774-3500,GMT+000000 America/Phoenix,-111.66,35.18
Frys - Flagstaff #104,Flagstaff,AZ,US,928-774-2719,GMT+000000 America/Phoenix,-111.63,35.19
Safeway - Florence #2835,Florence,AZ,US,520-723-0179,GMT+000000 America/Phoenix,-111.49,33.06
Fort Huachuca PX,Fort Huachuca,AZ,US,520-459-2321,GMT+000000 America/Phoenix,-110.36,31.55
Smiths Fort Mohave #473,Fort Mohave,AZ,US,9283303700,GMT+000000 America/Phoenix,-114.6,35.02
Safeway - Fort Mohave #1474,Fort Mohave,AZ,US,928-704-4433,GMT+000000 America/Phoenix,-114.6,35.02
E. Palisades & Ave of the Fountain,Fountain Hills,AZ,US,480-816-6969,GMT+000000 America/Phoenix,-111.73,33.61
Safeway - Fountain Hills #1291,Fountain Hills,AZ,US,480-837-0287,GMT+000000 America/Phoenix,-111.73,33.61
Target Fountain Hills T-1432,Fountain Hills,AZ,US,480-837-8557,GMT+000000 America/Phoenix,-111.72,33.57
Super Target Gilbert ST-1960,Gilbert,AZ,US,480-281-0201,GMT+000000 America/Phoenix,-111.79,33.28
"Fry's-Gilbert, AZ #670",Gilbert,AZ,US,480-840-9560,GMT+000000 America/Phoenix,-111.72,33.29
Santan Village Pkwy & Loop 202,Gilbert,AZ,US,480-917-0965,GMT+000000 America/Phoenix,-111.74,33.3
Fry's-Gilbert #72,Gilbert,AZ,US,480-726-3720,GMT+000000 America/Phoenix,-111.79,33.3
Albertsons-Gilbert #1023,Gilbert,AZ,US,480-558-0105,GMT+000000 America/Phoenix,-111.81,33.34
"Fry's - Gilbert, AZ #52",Gilbert,AZ,US,480-813-7388,GMT+000000 America/Phoenix,-111.81,33.33
Frys - Gilbert #75,Gilbert,AZ,US,480-988-6300,GMT+000000 America/Phoenix,-111.72,33.29
Macy's - San Tan Village,Gilbert,AZ,US,480 7926333,GMT+000000 America/Phoenix,-111.75,33.33
Frys - Gilbert #624,Gilbert,AZ,US,480-539-3700,GMT+000000 America/Phoenix,-111.79,33.38
Safeway - Gilbert #1748,Gilbert,AZ,US,480-325-5870,GMT+000000 America/Phoenix,-111.72,33.38
"Val Vista & Warner, Gilbert",Gilbert,AZ,US,480-539-1984,GMT+000000 America/Phoenix,-111.76,33.33
"Gilbert & Loop 202, Phoenix",Gilbert,AZ,US,480-899-3867,GMT+000000 America/Phoenix,-111.79,33.28
Teavana - SanTan Village,Gilbert,AZ,US,480-899-3113,GMT+000000 America/Phoenix,-111.74,33.31
Safeway-Gilbert #1534,Gilbert,AZ,US,480-545-7555,GMT+000000 America/Phoenix,-111.76,33.35
Albertsons-Gilbert AZ #929,Gilbert,AZ,US,480-988-7280,GMT+000000 America/Phoenix,-111.69,33.27
Bashas - Gilbert/Higley Rd #172,Gilbert,AZ,US,480-926-5220,GMT+000000 America/Phoenix,-111.72,33.35
Cooper & Warner,Gilbert,AZ,US,480-497-1504,GMT+000000 America/Phoenix,-111.81,33.34
Teavana - Arrowhead Towne Center,Glendale,AZ,US,623-979-5438,GMT+000000 America/Phoenix,-112.23,33.64
Target Glendale T-2341,Glendale,AZ,US,623-931-4434,GMT+000000 America/Phoenix,-112.15,33.58
"67th Ave. & Peoria, Glendale",Glendale,AZ,US,623-979-3190,GMT+000000 America/Phoenix,-112.2,33.58
101 Freeway & Union Hills Drive,Glendale,AZ,US,623-566-9202,GMT+000000 America/Phoenix,-112.23,33.65
59th Avenue & Union Hills,Glendale,AZ,US,602-298-9098,GMT+000000 America/Phoenix,-112.19,33.65
ASU West Campus - Fletcher Library,Glendale,AZ,US,602-543-3429,GMT+000000 America/Phoenix,-112.16,33.61
Safeway-Glendale #1510,Glendale,AZ,US,623-572-8814,GMT+000000 America/Phoenix,-112.2,33.67
Safeway - Glendale #2821,Glendale,AZ,US,623-518-1946,GMT+000000 America/Phoenix,-112.14,33.71
Main Exchange Mall,Glendale,AZ,US,623-536-1219,GMT+000000 America/Phoenix,-112.36,33.54
"75th Ave & Loop 101, Glendale",Glendale,AZ,US,602-622-9043,GMT+000000 America/Phoenix,-112.22,33.67
67th Avenue & Beardsley,Glendale,AZ,US,(623) 362-9288,GMT+000000 America/Phoenix,-112.2,33.67
Albertsons-Glendale #941,Glendale,AZ,US,602-843-1871,GMT+000000 America/Phoenix,-112.17,33.6
Safeway - Glendale #1636,Glendale,AZ,US,603-863-9700,GMT+000000 America/Phoenix,-112.18,33.61
59th Avenue & Thunderbird,Glendale,AZ,US,(602) 942-8923,GMT+000000 America/Phoenix,-112.19,33.61
Arrowhead Towne Center,Glendale,AZ,US,,GMT+000000 America/Phoenix,-112.23,33.64
"Fry's-Glendale, AZ #60",Glendale,AZ,US,623-825-3111,GMT+000000 America/Phoenix,-112.19,33.67
Fry's - Glendale #625,Glendale,AZ,US,623-334-2940,GMT+000000 America/Phoenix,-112.15,33.64
Happy Valley & 39th Ave,Glendale,AZ,US,6238698906,GMT+000000 America/Phoenix,-112.14,33.71
Bashas-Gold Canyon,Gold Canyon,AZ,US,480-474-9401,GMT+000000 America/Phoenix,-111.47,33.37
"Fry's-Goodyear, AZ #676",Goodyear,AZ,US,(623) 925-4440,GMT+000000 America/Phoenix,-112.41,33.44
SuperTarget Goodyear West ST-2400,Goodyear,AZ,US,480-627-3275,GMT+000000 America/Phoenix,-112.4,33.46
Safeway-Goodyear #2618,Goodyear,AZ,US,623-476-1708,GMT+000000 America/Phoenix,-112.39,33.45
"Dysart & McDowell, Goodyear",Goodyear,AZ,US,623-547-2505,GMT+000000 America/Phoenix,-112.34,33.47
Safeway-Goodyear #1511,Goodyear,AZ,US,623-935-3228,GMT+000000 America/Phoenix,-112.36,33.49
"Litchfield & McDowell, Goodyear",GOODYEAR,AZ,US,623-536-3256,GMT+000000 America/Phoenix,-112.36,33.46
Safeway-Goodyear/Estrella #3151,Goodyear,AZ,US,623-691-6147,GMT+000000 America/Phoenix,-112.42,33.36
Safeway-Green Valley #2044,Green Valley,AZ,US,520-625-7283,GMT+000000 America/Phoenix,-111,31.85
"Power & Loop 202, Gilbert",Higley,AZ,US,480-988-4173,GMT+000000 America/Phoenix,-111.69,33.33
"Stockton Hill & Kino, Kingman",Kingman,AZ,US,928-757-5056,GMT+000000 America/Phoenix,-114.04,35.23
Safeway - Kingman #2017,Kingman,AZ,US,928-753-2943,GMT+000000 America/Phoenix,-114.04,35.21
Safeway - Kingman 1887,Kingman,AZ,US,928-681-4900,GMT+000000 America/Phoenix,-114.04,35.24
Swanson & So. Lake Havasu,Lake Havasu City,AZ,US,928-854-5444,GMT+000000 America/Phoenix,-114.34,34.47
Safeway - Lake Havasu City #216,Lake Havasu City,AZ,US,520-855-7760,GMT+000000 America/Phoenix,-114.34,34.47
Smiths - Lake Havasu #188,Lake Havasu City,AZ,US,928-680-7277,GMT+000000 America/Phoenix,-114.32,34.48
Bashas' Lake Havasu #116,Lake Havasu City,AZ,US,928-854-9550,GMT+000000 America/Phoenix,-114.28,34.46
Safeway-Lakeside #2069 (Pinetop),Lakeside,AZ,US,928-367-6677,GMT+000000 America/Phoenix,-109.96,34.14
Frys-Laveen #87,Laveen,AZ,US,602-237-7000,GMT+000000 America/Phoenix,-112.17,33.38
"Baseline & 51st. Avenue, Laveen",Laveen,AZ,US,602-237-7763,GMT+000000 America/Phoenix,-112.17,33.38
Safeway - Phoenix #2709,Laveen,AZ,US,602-567-7561,GMT+000000 America/Phoenix,-112.17,33.38
"Dysart & Camelback, Phoenix",Litchfield Park,AZ,US,623-935-2845,GMT+000000 America/Phoenix,-112.34,33.51
Bashas' Litchfield Park #130,Litchfield Park,AZ,US,623-547-4580,GMT+000000 America/Phoenix,-112.34,33.51
Fry's Litchfield # 667,Litchfield Park,AZ,US,623-334-7735,GMT+000000 America/Phoenix,-112.37,33.51
Camelback & Litchfield,Litchfield Park,AZ,US,(480) 285-8886,GMT+000000 America/Phoenix,-112.36,33.51
Tucson Premium Outlets,Marana,AZ,US,520-268-3116,GMT+000000 America/Phoenix,-111.1,32.37
Fry's #689 Marana,Marana,AZ,US,520-572-6040,GMT+000000 America/Phoenix,-111.3,32.41
Safeway-Marana #1749,Marana,AZ,US,520-579-8365,GMT+000000 America/Phoenix,-111.14,32.37
"Ina & Thornydale, Tucson",Marana,AZ,US,520-572-7457,GMT+000000 America/Phoenix,-111.05,32.34
Fry's-Marana #36,Marana,AZ,US,520-744-2472,GMT+000000 America/Phoenix,-111.05,32.34
Smith Enke & SR 347,Maricopa,AZ,US,480-320-9248,GMT+000000 America/Phoenix,-112.04,33.07
Frys-Maricopa #672,Maricopa,AZ,US,520-568-6200,GMT+000000 America/Phoenix,-112.2,33.07
Bashas Maricopa #109,Maricopa,AZ,US,520-836-4400,GMT+000000 America/Phoenix,-112.05,33.07
"Country Club & Juanita, Mesa",Mesa,AZ,US,480-292-1325,GMT+000000 America/Phoenix,-111.84,33.38
"Southern & Longmore, Mesa",Mesa,AZ,US,480-833-5593,GMT+000000 America/Phoenix,-111.86,33.39
"Power & Broadway, Mesa",Mesa,AZ,US,480-807-5782,GMT+000000 America/Phoenix,-111.69,33.41
Bashas - Mesa #73,Mesa,AZ,US,480-830-7900,GMT+000000 America/Phoenix,-111.68,33.47
"Val Vista & Baseline, Mesa",Mesa,AZ,US,480-892-3018,GMT+000000 America/Phoenix,-111.75,33.38
Baseline & Gilbert,Mesa,AZ,US,(480) 497-8544,GMT+000000 America/Phoenix,-111.79,33.38
Dobson & Loop 202,Mesa,AZ,US,480-486-8350,GMT+000000 America/Phoenix,-111.87,33.43
"Greenfield & McKellips, Mesa",Mesa,AZ,US,480-985-4520,GMT+000000 America/Phoenix,-111.73,33.45
"Power & McDowell, Mesa",Mesa,AZ,US,480-830-2876,GMT+000000 America/Phoenix,-111.68,33.47
Dobson & Guadalupe,Mesa,AZ,US,4807552433,GMT+000000 America/Phoenix,-111.88,33.36
Safeway-Mesa #2676,Mesa,AZ,US,480-281-0161,GMT+000000 America/Phoenix,-111.64,33.38
Safeway - Mesa #1637,Mesa,AZ,US,480-807-0447,GMT+000000 America/Phoenix,-111.75,33.39
Bashas - Mesa #110,Mesa,AZ,US,480-357-3300,GMT+000000 America/Phoenix,-111.63,33.44
Safeway - Mesa #1567,Mesa,AZ,US,480-833-8338,GMT+000000 America/Phoenix,-111.77,33.42
Stapley & Freeway 60,Mesa,AZ,US,480-633-6643,GMT+000000 America/Phoenix,-111.8,33.38
Safeway - Mesa #1717,Mesa,AZ,US,480-644-9448,GMT+000000 America/Phoenix,-111.87,33.42
Frys - Mesa #611,Mesa,AZ,US,480-218-8540,GMT+000000 America/Phoenix,-111.73,33.42
"Alma School & Baseline Rd, Mesa",Mesa,AZ,US,(480) 340-1613,GMT+000000 America/Phoenix,-111.86,33.38
Super Target Gilbert ST-1959,Mesa,AZ,US,480-281-0268,GMT+000000 America/Phoenix,-111.69,33.32
Target Mesa T-1429,Mesa,AZ,US,480-281-0105,GMT+000000 America/Phoenix,-111.86,33.39
Safeway - Mesa #247,Mesa,AZ,US,602-838-7452,GMT+000000 America/Phoenix,-111.86,33.36
Sheraton @ River View Hotel,Mesa,AZ,US,480-664-1221,GMT+000000 America/Phoenix,-111.88,33.43
